username,user_id,rt_user,rt_count
Ayn_Hayek,2785680632,naroh,2
Ayn_Hayek,2785680632,jesule_cebolla,3
Ayn_Hayek,2785680632,fsicilia,22
Ayn_Hayek,2785680632,SpanishLiberty,5
Ayn_Hayek,2785680632,AleixRB,5
Ayn_Hayek,2785680632,alfreyes14,4
Ayn_Hayek,2785680632,Godivaciones,7
Ayn_Hayek,2785680632,DoctoraGlas,4
Ayn_Hayek,2785680632,confecinepata,4
Ayn_Hayek,2785680632,diegodelacruz,2
Ayn_Hayek,2785680632,josempuertas,2
Ayn_Hayek,2785680632,goldie_gemma,2
Ayn_Hayek,2785680632,quintanapaz,2
Ayn_Hayek,2785680632,Liberta24698594,4
Ayn_Hayek,2785680632,danipr77,2
Ay_por_Dios,905850285179981824,hermanntertsch:,8
Ay_por_Dios,905850285179981824,numer344:,5
Ay_por_Dios,905850285179981824,rosadiezglez:,6
Ay_por_Dios,905850285179981824,ldpsincomplejos:,3
Ay_por_Dios,905850285179981824,Elbenedito2019:,2
Ay_por_Dios,905850285179981824,elenay29:,2
Ay_por_Dios,905850285179981824,mejoreszasca:,3
Ay_por_Dios,905850285179981824,iBarbarellah:,3
Ay_por_Dios,905850285179981824,JOSEMANUELSOTO1:,2
Ay_por_Dios,905850285179981824,Jacobo7elbobo:,2
Ay_por_Dios,905850285179981824,vox_es:,3
Ay_por_Dios,905850285179981824,Alvisepf:,3
Ay_por_Dios,905850285179981824,Tonicanto1:,2
Ay_por_Dios,905850285179981824,crpandemonium:,6
Ay_por_Dios,905850285179981824,JosPastr:,6
Ay_por_Dios,905850285179981824,Bea71681056:,2
Ay_por_Dios,905850285179981824,gonnassau:,2
Ay_por_Dios,905850285179981824,EstadoDAlarmaTV:,2
Ay_por_Dios,905850285179981824,JOSEMANUELSOTO1,2
Ay_por_Dios,905850285179981824,GirautaOficial:,3
Ay_por_Dios,905850285179981824,PedroOtamendi:,2
Ay_por_Dios,905850285179981824,ddeschouw:,2
Ay_por_Dios,905850285179981824,carlesenric:,5
baframa,631960273,Dama_Cristal:,2
baframa,631960273,libertaddigital:,3
baframa,631960273,NTrastamara:,2
baframa,631960273,crpandemonium:,2
baframa,631960273,AntonioMyc00:,2
baframa,631960273,JoseRa40188068:,2
baframa,631960273,rosadiezglez:,2
baframa,631960273,Mazzinguerzett1:,4
baframa,631960273,LaRetuerka:,2
baframa,631960273,JorgeBustos1:,3
baframa,631960273,carlesenric:,3
baframa,631960273,hermanntertsch:,6
baframa,631960273,2_tracia:,2
baframa,631960273,esCesarVidal:,3
baframa,631960273,PabloIglesias,4
baframa,631960273,resituacion,2
baframa,631960273,gabycruc,2
baframa,631960273,GregorioRCh:,2
baframa,631960273,BrunaHusky,2
baframa,631960273,cloppbox:,2
baframa,631960273,pablocasado_:,2
baframa,631960273,J_Zaragoza_,2
baframa,631960273,maricarmenvkas,2
baframa,631960273,sanchezcastejon,4
baframa,631960273,JuanPdeMungia:,2
baframa,631960273,Alvisepf:,5
bailandounajota,1722546042,ChiquilloBarber:,2
bailandounajota,1722546042,libtv_:,2
bailandounajota,1722546042,IdiazAyuso:,2
bailandounajota,1722546042,alvariteus:,10
bailandounajota,1722546042,cultrun:,3
bailandounajota,1722546042,matthewbennett:,2
bailandounajota,1722546042,jmlopezzafra:,15
bailandounajota,1722546042,amjorge15:,2
bailandounajota,1722546042,jmdelalamo:,3
bailandounajota,1722546042,manuel_llamas:,4
bailandounajota,1722546042,Jbarral1903:,2
bailandounajota,1722546042,erlik:,2
bailandounajota,1722546042,PilarGGranja:,2
bailandounajota,1722546042,IsaaMartinez98:,3
bailandounajota,1722546042,rpr3z:,3
bailandounajota,1722546042,ddeschouw:,9
bailandounajota,1722546042,Monolocus:,3
bailandounajota,1722546042,juanrallo:,5
bailandounajota,1722546042,crpandemonium:,4
bailandounajota,1722546042,JaimeBN1987:,4
bailandounajota,1722546042,Dan1G_G:,3
bailandounajota,1722546042,DragonLadyU2:,2
bailandounajota,1722546042,GirautaOficial:,8
bailandounajota,1722546042,cmataran:,2
bailandounajota,1722546042,Ivaningrado:,3
bailandounajota,1722546042,JosPastr:,4
bailandounajota,1722546042,izzygirl86:,3
bailandounajota,1722546042,diegodelacruz:,9
BallSanlucar,1218569639556534279,YVatia:,2
BallSanlucar,1218569639556534279,espana_viva_,3
BallSanlucar,1218569639556534279,psammodromus,2
BallSanlucar,1218569639556534279,ismaelquesada:,2
BallSanlucar,1218569639556534279,UnaDeCrokhetas:,2
BallSanlucar,1218569639556534279,GjisPoric:,2
BallSanlucar,1218569639556534279,PTSDGuts2:,2
BallSanlucar,1218569639556534279,Espanyapilota:,9
BallSanlucar,1218569639556534279,Pr0m3th3us_:,2
BallSanlucar,1218569639556534279,GirautaOficial:,2
BallSanlucar,1218569639556534279,PutoNuro:,2
BallSanlucar,1218569639556534279,RepFurioso,4
BallSanlucar,1218569639556534279,NoSoyTzar,2
BallSanlucar,1218569639556534279,memesarquenos,4
BallSanlucar,1218569639556534279,EvilsJose,2
BallSanlucar,1218569639556534279,PunishedCasti,2
BallSanlucar,1218569639556534279,matthewbennett:,2
BallSanlucar,1218569639556534279,psammodromus:,5
BallSanlucar,1218569639556534279,elalphita:,2
BallSanlucar,1218569639556534279,gen_zeta:,5
Barandaand,1490487462,lopsius:,2
Barandaand,1490487462,Pablo11es:,2
Barandaand,1490487462,Padrenkabronado:,2
Barandaand,1490487462,ChicaRally:,2
Barandaand,1490487462,EquidistanteZen:,2
Barandaand,1490487462,AntonioUriz:,6
Barandaand,1490487462,nilix:,2
Barandaand,1490487462,gonnassau:,3
Barandaand,1490487462,JosPastr:,3
Barandaand,1490487462,rimbaudarth:,2
Barandaand,1490487462,GregorioRCh:,3
Barandaand,1490487462,FlavioElvespa:,3
Barandaand,1490487462,rubnpulido:,2
Barandaand,1490487462,angel411978:,3
Barandaand,1490487462,Belen_Larioss:,2
Barandaand,1490487462,Con52Gigantes:,7
Barandaand,1490487462,FernnGarca1:,2
Barandaand,1490487462,Gordy82439506:,2
Barandaand,1490487462,hermanntertsch:,5
Barandaand,1490487462,Alvisepf:,2
Barandaand,1490487462,bechoch:,2
Barandaand,1490487462,Pilita221:,2
Barandaand,1490487462,radioactivovel:,3
Barandaand,1490487462,valores_primero:,2
Barandaand,1490487462,jmdelalamo:,4
Barandaand,1490487462,kamatxo69:,3
Barandaand,1490487462,DocHollyday3:,2
Barandaand,1490487462,alonso_dm:,3
Barandaand,1490487462,Febronia241413:,2
BarbudoLibertad,961572649951551488,alonso_dm:,2
BarbudoLibertad,961572649951551488,FroilLannister:,2
BarbudoLibertad,961572649951551488,ldpsincomplejos:,3
BarbudoLibertad,961572649951551488,hermanntertsch:,3
BarbudoLibertad,961572649951551488,WillyTolerdoo:,2
BarbudoLibertad,961572649951551488,voz_populi:,2
BarbudoLibertad,961572649951551488,mejoreszasca:,3
BarbudoLibertad,961572649951551488,crpandemonium:,4
BarbudoLibertad,961572649951551488,manuel_llamas:,4
BarbudoLibertad,961572649951551488,juanrallo:,11
BarbudoLibertad,961572649951551488,Alvisepf:,8
BarbudoLibertad,961572649951551488,diegodelacruz:,2
BarbudoLibertad,961572649951551488,carlesenric:,5
BarbudoLibertad,961572649951551488,Creuat_Tabarnia,2
BarbudoLibertad,961572649951551488,IdiazAyuso:,2
BarbudoLibertad,961572649951551488,GirautaOficial:,2
BarbudoLibertad,961572649951551488,libertaddigital:,2
BarbudoLibertad,961572649951551488,Miotroyo2parte:,4
BarbudoLibertad,961572649951551488,canete707:,2
BarbudoLibertad,961572649951551488,pablom_m,3
BarbudoLibertad,961572649951551488,Tonicanto1:,2
BarbudoLibertad,961572649951551488,Prodigi0_1:,2
BarbudoLibertad,961572649951551488,hugomanchon:,2
BarbudoLibertad,961572649951551488,julymed08:,3
BarbudoLibertad,961572649951551488,JosPastr:,3
BarbudoLibertad,961572649951551488,PedroOtamendi:,4
BarbudoLibertad,961572649951551488,elmundoes:,3
BarbudoLibertad,961572649951551488,Monolocus:,2
Barrycs4,1240775438152146945,TeresaGdVinuesa:,2
Barrycs4,1240775438152146945,Tonicanto1:,3
Barrycs4,1240775438152146945,AUGC_Comunica:,4
Barrycs4,1240775438152146945,arturomillan_:,2
Barrycs4,1240775438152146945,EnfrmraSaturada:,3
Barrycs4,1240775438152146945,jaimeberenguer:,2
Barrycs4,1240775438152146945,rosadiezglez:,4
Barrycs4,1240775438152146945,pacomarhuenda:,2
Barrycs4,1240775438152146945,hermanntertsch:,7
Barrycs4,1240775438152146945,desdelamoncloa,2
Barrycs4,1240775438152146945,marca:,2
Barrycs4,1240775438152146945,Alvisepf:,3
Barrycs4,1240775438152146945,acualor:,2
Barrycs4,1240775438152146945,ldpsincomplejos:,10
Barrycs4,1240775438152146945,perezreverte:,2
Barrycs4,1240775438152146945,cayetanaAT:,3
Barrycs4,1240775438152146945,jucilnacional:,3
Barrycs4,1240775438152146945,okdiario:,12
Barrycs4,1240775438152146945,elconfidencial:,2
Barrycs4,1240775438152146945,informativost5:,3
basquinton,1198633307774304258,ldpsincomplejos:,4
basquinton,1198633307774304258,rosadiezglez:,2
basquinton,1198633307774304258,lazaroelmundo:,2
basquinton,1198633307774304258,PerdigueroSIPEp:,2
basquinton,1198633307774304258,eduardoinda:,2
basquinton,1198633307774304258,JosPastr:,4
basquinton,1198633307774304258,jdeurbieta,4
basquinton,1198633307774304258,yolandacmorin,3
basquinton,1198633307774304258,Mazzinguerzett1:,2
basquinton,1198633307774304258,cmgorriaran,2
basquinton,1198633307774304258,Nr14Nucleo:,2
basquinton,1198633307774304258,mgarit,2
basquinton,1198633307774304258,annacristi66,2
basquinton,1198633307774304258,Alvisepf:,2
basquinton,1198633307774304258,JOSEMANUELSOTO1:,2
basquinton,1198633307774304258,bizkaiavizcaya,5
basquinton,1198633307774304258,arturomillan_:,2
basquinton,1198633307774304258,cmgorriaran:,2
BeatrizBandera3,953957499371126784,orto1941,2
BeatrizBandera3,953957499371126784,Iratxotravesa:,6
BeatrizBandera3,953957499371126784,mariolinalina:,22
BeatrizBandera3,953957499371126784,orto1941:,6
BeatrizBandera3,953957499371126784,Carl0smoreno:,5
BeatrizBandera3,953957499371126784,Txus2602:,2
BeatrizBandera3,953957499371126784,protestona1:,8
BeatrizBandera3,953957499371126784,GeorgeTheJam:,5
BeatrizBandera3,953957499371126784,ytuquesabes_:,4
BeatrizBandera3,953957499371126784,Yo_Soy_Asin:,7
BeatrizBandera3,953957499371126784,Emma1492is:,8
BeatrizBandera3,953957499371126784,pnique:,2
BeatrizBandera3,953957499371126784,hanabelmaga:,2
BeatrizBandera3,953957499371126784,mariolinalina,2
BeatrizBandera3,953957499371126784,soniaka1:,2
BeatrizBandera3,953957499371126784,JimRipense59:,2
BeatrizBandera3,953957499371126784,pablom_m:,3
BeatrizBandera3,953957499371126784,_PabloFdez_:,2
BeatrizBandera3,953957499371126784,Cazatalentos:,2
BeatrizBandera3,953957499371126784,conchajua:,3
BeatrizBandera3,953957499371126784,AnabelAlonso_of:,2
BeatrizBandera3,953957499371126784,AntonioMaestre:,4
BeatrizBandera3,953957499371126784,DanielL83412758:,2
BeatrizBandera3,953957499371126784,DINGO40378066:,7
BeatrizBandera3,953957499371126784,Karlospodemos:,3
BECAES_,459202451,EstadoDAlarmaTV:,6
BECAES_,459202451,JJRuiz791:,2
BECAES_,459202451,ladonnaemobile_:,3
BECAES_,459202451,Alvisepf:,2
BECAES_,459202451,rimbaudarth:,2
BECAES_,459202451,pedropcelis:,3
BECAES_,459202451,libre_mercado:,2
BECAES_,459202451,PatriotaNene:,2
BECAES_,459202451,libertaddigital:,2
BECAES_,459202451,jmdelalamo:,3
BECAES_,459202451,crpandemonium:,4
BECAES_,459202451,alonso_dm:,3
BECAES_,459202451,elconfidencial:,2
BECAES_,459202451,CristinaSegui_:,4
BECAES_,459202451,CasoAislado_Es:,2
BECAES_,459202451,javiernegre10:,2
