id,username,text,source,tweet_created_at
1979467116,"""bruabu""",RT @ldpsincomplejos: Hay países donde los periodistas se hubieran plantado y se hubieran negado a participar en ninguna rueda de prensa del…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:27:32Z
1979467116,"""bruabu""","RT @ELCHEpatrimonio: El virus socialcomunista lo infecta todo 🙏

El fiscal que investigará las residencias de ancianos de Ayuso fue mano de…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:24:29Z
1979467116,"""bruabu""","RT @velardedaoiz2: Lo más preocupante del virus en España, me temo, será el gobierno. Espero que hagan 100% caso a los técnicos, porque com…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:22:57Z
1979467116,"""bruabu""","RT @JOSEMANUELSOTO1: Nota informativa firmada por el Jefe d Servicios de prevención de riesgos laborales, Don Jose Antonio Nieto González,…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:21:00Z
1979467116,"""bruabu""","RT @JuanfraEscudero: 🗣️El exfutbolista García Calvo llama ""escoria, puto demagogo, embustero y pedazo de mierda"" a Pablo Iglesias.

Garcia…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:19:49Z
1979467116,"""bruabu""","RT @ElAguijon_: La cárcel donde ha muerto el primer funcionario había pedido hasta 70 veces material de prevención
#ElGobiernoTeMiente
#Mar…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:19:34Z
1979467116,"""bruabu""","RT @Miotroyo2parte: No, Fernando Simón no es un incompetente. Se especializó en epidemiología en Londres y ha dirigido centros de investiga…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:18:50Z
1979467116,"""bruabu""","RT @EstadoDAlarmaTV: Y, ¿cómo no? @MartaNebot alias “Madame Curie” de @todoesmentiratv. “De esto no se muere nadieeee”. Hoy, a las 20:30 co…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:17:34Z
1979467116,"""bruabu""",RT @BoadellaAlbert: Hay que estar alerta a las maniobras de Iglesias-Podemos y los separatistas. Es fácil deducir que utilicen el río revue…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:17:03Z
1979467116,"""bruabu""",RT @BertinOsborne: Hoy más que nunca me siento orgulloso de ser español https://t.co/T68ktqFPFH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:15:58Z
